OBJECTID,CUT_COM,CONARA,REGION,COMUNA,NOMBRE_AUX,NOMBRE_MAESTRO,INI_IZQ,INI_DER,TER_IZQ,TER_DER,CODIGO,SHAPE_Length
349935,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA CARLOS DITTBORN,0,0,0,0,V1312010011,61.2743049984437
349936,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA CARLOS DITTBORN,0,0,0,0,V1312010011,53.6283802829499
349937,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA CARLOS DITTBORN,0,0,0,0,V1312010011,14.6492380034701
349938,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA CARLOS DITTBORN,0,0,0,0,V1312010011,136.016578490581
349939,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA CARLOS DITTBORN,818,0,840,0,V1312010011,151.660515895852
349940,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA CARLOS DITTBORN,0,0,0,0,V1312010011,50.5763698144786
349941,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA CHILE ESPAÑA,26,0,70,0,V1312010012,103.295909015701
349942,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA CHILE ESPAÑA,342,353,394,393,V1312010012,101.920889239602
349943,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA CHILE ESPAÑA,210,177,234,267,V1312010012,131.289579737526
349944,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA CHILE ESPAÑA,0,0,0,0,V1312010012,157.231295804187
349945,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA CHILE ESPAÑA,414,447,414,459,V1312010012,65.3630073065171
349946,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA CHILE ESPAÑA,480,485,592,597,V1312010012,182.774710363768
349947,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA CHILE ESPAÑA,0,0,0,0,V1312010012,2.10372833309769
349948,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA CHILE ESPAÑA,3000,0,3032,0,V1312010012,31.5423099631284
349949,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA CHILE ESPAÑA,0,0,0,0,V1312010012,32.7954572724851
349950,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA CHILE ESPAÑA,0,605,0,705,V1312010012,188.538534896013
349951,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA CHILE ESPAÑA,640,705,690,717,V1312010012,103.967593474092
349952,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA CHILE ESPAÑA,240,325,330,325,V1312010012,73.4668675459766
349953,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA CHILE ESPAÑA,710,725,740,735,V1312010012,186.271485959433
349954,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA CHILE ESPAÑA,0,0,0,0,V1312010012,63.2015517566224
349955,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA CHILE ESPAÑA,0,0,0,0,V1312010012,5.14263243330009
349956,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA CONDELL,0,0,0,0,V1312010013,53.251856084779
349957,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA CONDELL,1905,1892,1747,1786,V1312010013,270.66273636234
349958,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA CONDELL,0,0,0,0,V1312010013,103.112827587307
349959,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA CONDELL,1749,1754,1709,1712,V1312010013,69.1236692597861
349960,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA CONDELL,1709,1702,1653,1636,V1312010013,79.2337611258139
349961,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA COQUIMBO,0,0,0,0,V1312010014,14.3137667294783
349962,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DIAGONAL ORIENTE,0,0,0,0,V1312010015,100.698041848712
349963,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DIAGONAL ORIENTE,5058,0,5112,0,V1312010015,39.6726905551199
349964,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DIAGONAL ORIENTE,0,5625,0,5671,V1312010015,31.7821237091934
349965,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DIAGONAL ORIENTE,0,5649,0,5657,V1312010015,95.8335939619027
349966,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DIAGONAL ORIENTE,0,5605,0,5621,V1312010015,57.4366086400122
349967,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DIAGONAL ORIENTE,0,0,0,0,V1312010015,125.093237962701
349968,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DIAGONAL ORIENTE,0,5081,0,5111,V1312010015,48.8344715793187
349969,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DIAGONAL ORIENTE,0,5689,0,5593,V1312010015,104.045712496554
349970,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DIAGONAL ORIENTE,5132,0,5310,0,V1312010015,262.966343360124
349971,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DIAGONAL ORIENTE,5586,0,5586,0,V1312010015,96.5169471054595
349972,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DIAGONAL ORIENTE,0,0,0,0,V1312010015,114.261634104634
349973,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DIEGO DE ALMAGRO,0,5101,0,5125,V1312010016,64.0992684098556
349974,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DIEGO DE ALMAGRO,0,0,0,0,V1312010016,10.9394989118299
349975,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DIEGO DE ALMAGRO,4926,4947,4998,5057,V1312010016,128.354732784061
349976,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DIEGO DE ALMAGRO,4878,4897,4916,4915,V1312010016,64.717196352691
349977,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DIEGO DE ALMAGRO,0,5427,0,5489,V1312010016,62.0727718435852
349978,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DIEGO DE ALMAGRO,5210,5225,5282,5225,V1312010016,141.165725883824
349979,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DIEGO DE ALMAGRO,4540,4535,4638,4633,V1312010016,168.111673682937
349980,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DIEGO DE ALMAGRO,0,5135,0,5143,V1312010016,61.8039114659072
349981,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DIEGO DE ALMAGRO,4444,4459,4498,4497,V1312010016,116.008941346719
349982,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DIEGO DE ALMAGRO,4836,4855,4854,4855,V1312010016,56.0889558394947
349983,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DIEGO DE ALMAGRO,4762,4765,4762,4765,V1312010016,37.0236009323475
349984,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DIEGO DE ALMAGRO,4680,4693,4718,4723,V1312010016,92.7349689654861
349985,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DIEGO DE ALMAGRO,4782,4775,4794,4783,V1312010016,70.3781738745533
349986,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DIEGO DE ALMAGRO,5326,5335,5392,5403,V1312010016,142.029443371006
349987,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DOCTOR PEDRO LAUTARO FERRER,0,3099,0,3145,V1312010017,100.452948303785
349988,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DOCTOR PEDRO LAUTARO FERRER,0,0,0,0,V1312010017,7.01784810768896
349989,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DOCTOR PEDRO LAUTARO FERRER,0,0,0,0,V1312010017,5.67297260006367
349990,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,5500,5527,5500,5545,V1312010018,25.6373677731948
349991,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,1368,1301,1380,1331,V1312010018,65.0841865044087
349992,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,0,0,0,0,V1312010018,32.6364456163125
349993,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,4808,0,4864,0,V1312010018,137.051391155066
349994,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,714,713,4118,107,V1312010018,189.331186010327
349995,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,4118,4131,4164,4165,V1312010018,86.4269591751672
349996,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,1180,1197,1226,1229,V1312010018,125.275620944291
349997,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,0,0,0,0,V1312010018,104.072744061228
349998,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,3730,3755,3762,3755,V1312010018,121.910231340408
349999,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,5526,5545,5580,5545,V1312010018,46.7684856419112
350000,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,3764,3777,3792,3795,V1312010018,120.471395603801
350001,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,5346,4951,5346,5345,V1312010018,50.7097330504007
350002,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,2190,2181,2224,2191,V1312010018,142.046123438469
350003,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,2250,2301,2314,2301,V1312010018,81.5234767928983
350004,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,0,0,0,0,V1312010018,117.786738134873
350005,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,5590,5631,5644,5631,V1312010018,91.298352914637
350006,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,1396,1411,1448,1465,V1312010018,90.0247997541524
350007,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,1380,1337,1396,1391,V1312010018,64.0236670327015
350008,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,0,3493,0,3493,V1312010018,49.4967649732197
350009,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,3028,3039,3166,3143,V1312010018,201.592651401051
350010,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,0,0,0,0,V1312010018,12.7341040669909
350011,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,5408,5385,5426,5385,V1312010018,77.3952227710564
350012,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,1502,1515,1650,1669,V1312010018,240.128084821365
350013,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,5402,5445,5462,5459,V1312010018,22.199330761397
350014,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,3400,3401,3450,3491,V1312010018,186.13723722587
350015,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,5452,5445,5452,5445,V1312010018,17.4160079787107
350016,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,4230,4219,4294,4295,V1312010018,136.272017757829
350017,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,2314,2357,2462,2435,V1312010018,217.762854040142
350018,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,0,4917,0,4921,V1312010018,87.8002439655934
350019,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,0,0,0,0,V1312010018,103.102003076107
350020,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,0,0,0,0,V1312010018,162.207453261099
350021,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,5346,5351,5396,5371,V1312010018,52.6988045947341
350022,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,4330,4331,4378,4377,V1312010018,130.757430411022
350023,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,2898,2903,2974,2985,V1312010018,189.651054394394
350024,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,3826,3807,3884,3867,V1312010018,143.53524001174
350025,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,1950,1955,2080,2039,V1312010018,248.835631374592
350026,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,0,4983,0,4951,V1312010018,56.4194996837305
350027,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,5580,5631,5580,5631,V1312010018,18.0261153326906
350028,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,5436,5431,5436,5431,V1312010018,22.8824249480824
350029,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,0,0,0,0,V1312010018,97.5780601626209
350030,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,5470,5461,5496,5527,V1312010018,113.6279252777
350031,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,3234,3221,3290,3251,V1312010018,138.736496714092
350032,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,3540,3589,3670,3639,V1312010018,138.186420396939
350033,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,2782,2793,2852,2897,V1312010018,149.766445889431
350034,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,4950,4939,4950,4965,V1312010018,55.4125202915457
350035,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,0,0,0,0,V1312010018,113.217225699326
350036,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,0,0,0,0,V1312010018,51.0536848503633
350037,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,0,0,0,0,V1312010018,26.1504338004629
350038,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,2520,2507,2680,2659,V1312010018,270.650218095267
350039,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,0,0,0,0,V1312010018,40.3469378801767
350040,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,1016,1115,1040,1115,V1312010018,181.770786909754
350041,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,0,3501,0,3569,V1312010018,48.0666032590775
350042,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA DUBLE ALMEYDA,0,0,0,0,V1312010018,9.63913116205005
350043,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA ECHEÑIQUE,4284,4352,4340,4370,V1312010019,124.005227414199
350044,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA ECHEÑIQUE,5500,5495,5500,5495,V1312010019,26.9095470137255
350045,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA ECHEÑIQUE,4108,4107,4180,4167,V1312010019,114.390451534286
350046,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA ECHEÑIQUE,5108,5171,5182,5181,V1312010019,96.760903397023
350047,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA ECHEÑIQUE,4712,4703,4798,4789,V1312010019,134.857972648419
350048,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA ECHEÑIQUE,5220,5215,5328,5387,V1312010019,225.493960666575
350049,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA ECHEÑIQUE,5514,5509,5520,5509,V1312010019,145.076926764669
350050,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA ECHEÑIQUE,5026,5011,5102,5065,V1312010019,95.3828635984633
350051,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA ECHEÑIQUE,4910,4925,5010,4981,V1312010019,133.924439903114
350052,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA ECHEÑIQUE,4230,4203,4264,4259,V1312010019,231.61241249152
350053,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA ECHEÑIQUE,4826,4835,4890,4877,V1312010019,115.624722683727
350054,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA ECHEÑIQUE,0,0,0,0,V1312010019,62.537002566044
350055,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA ECHEÑIQUE,0,5499,0,5499,V1312010019,24.9114600771416
350056,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA ECHEÑIQUE,5412,5413,5420,5407,V1312010019,46.7516012145172
350057,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA ECHEÑIQUE,4036,4041,4078,4073,V1312010019,127.077113780132
350058,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA ECHEÑIQUE,5430,5455,5460,5487,V1312010019,49.6053667146108
350059,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA ECHEÑIQUE,0,0,0,0,V1312010019,65.4602334676021
350060,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA ECHEÑIQUE,3942,3979,4016,3991,V1312010019,111.246222956605
350061,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA ECHEÑIQUE,0,0,0,0,V1312010019,6.41731056091538
350062,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA ECHEÑIQUE,0,0,0,0,V1312010019,30.6162357623582
350063,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA ECHEÑIQUE,4406,4409,4564,4529,V1312010019,156.556453951843
350064,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA FRANCISCO DE VILLAGRA,161,124,153,124,V1312010020,9.0233637577374
350065,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA FRANCISCO DE VILLAGRA,185,236,185,224,V1312010020,52.8162163999075
350066,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA FRANCISCO DE VILLAGRA,77,40,15,70,V1312010020,111.142737496756
350067,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA FRANCISCO DE VILLAGRA,127,122,123,100,V1312010020,72.533941587871
350068,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA FRANCISCO DE VILLAGRA,185,180,167,124,V1312010020,62.2016771213771
350069,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA FRANCISCO DE VILLAGRA,0,0,0,0,V1312010020,12.8611805667595
350070,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA FRANCISCO DE VILLAGRA,0,0,0,0,V1312010020,32.4960925890489
350071,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA FRANCISCO DE VILLAGRA,0,0,0,0,V1312010020,76.4050544718412
350072,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA FRANCISCO DE VILLAGRA,243,236,239,236,V1312010020,17.4094989167167
350073,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA FRANCISCO DE VILLAGRA,325,404,325,340,V1312010020,146.120174606773
350074,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA GENERAL BUSTAMANTE,0,750,0,706,V1312010021,127.16467066959
350075,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA GENERAL BUSTAMANTE,0,0,0,0,V1312010021,114.999661945172
350076,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA GENERAL BUSTAMANTE,663,0,651,0,V1312010021,81.8061180662569
350077,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA GENERAL BUSTAMANTE,1081,0,1001,0,V1312010021,137.965785450813
350078,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA GENERAL BUSTAMANTE,729,0,701,0,V1312010021,83.1473219709118
350079,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA GENERAL BUSTAMANTE,743,0,743,0,V1312010021,42.6146896765789
350080,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA GENERAL BUSTAMANTE,0,0,0,0,V1312010021,28.3137072809497
350081,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA GENERAL BUSTAMANTE,0,0,0,0,V1312010021,19.3570908718918
350082,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA GENERAL BUSTAMANTE,0,796,0,750,V1312010021,127.51317826475
350083,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA GENERAL BUSTAMANTE,0,0,0,0,V1312010021,13.7531391431196
350084,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA GENERAL BUSTAMANTE,0,0,0,0,V1312010021,49.054274751218
350085,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA GENERAL BUSTAMANTE,685,0,675,0,V1312010021,89.4216040165656
350086,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA GENERAL BUSTAMANTE,0,650,0,632,V1312010021,171.415327296856
350087,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA GENERAL BUSTAMANTE,0,0,0,0,V1312010021,16.381299571186
350088,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA GENERAL BUSTAMANTE,795,0,743,0,V1312010021,107.289939070448
350089,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA GENERAL BUSTAMANTE,997,0,833,0,V1312010021,178.136959502856
350090,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA GRECIA,0,0,0,0,V1312010022,732.200633565852
350091,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA GRECIA,0,1008,0,938,V1312010022,140.532679242552
350092,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA GRECIA,0,2541,0,2541,V1312010022,194.830059942865
350093,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA GRECIA,0,2785,0,2785,V1312010022,59.2092417654552
350094,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA GRECIA,0,0,0,0,V1312010022,213.072958433204
350095,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA GRECIA,0,1115,0,1185,V1312010022,188.046804849465
350096,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA GRECIA,0,0,0,0,V1312010022,70.8186864613549
350097,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA GRECIA,0,0,0,0,V1312010022,8.76690179608076
350098,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA GRECIA,981,0,939,0,V1312010022,137.900789331674
350099,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA GRECIA,0,0,0,0,V1312010022,364.319182321227
350100,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA GRECIA,0,0,0,0,V1312010022,182.701936815236
350101,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA GRECIA,907,0,813,0,V1312010022,145.044628546783
350102,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA GRECIA,0,0,0,0,V1312010022,103.078003639521
350103,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA GRECIA,0,0,0,0,V1312010022,285.970551921362
350104,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA GRECIA,0,0,0,0,V1312010022,134.71632358935
350105,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA GRECIA,1060,0,1060,0,V1312010022,166.747547978186
350106,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA GRECIA,0,0,0,0,V1312010022,460.38204542039
350107,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA GRECIA,0,0,0,0,V1312010022,213.060736358465
350108,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA GRECIA,735,0,607,0,V1312010022,131.719980875957
350109,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA GRECIA,3880,0,3926,0,V1312010022,118.521992676961
350110,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA GRECIA,0,0,0,0,V1312010022,11.0959814290774
350111,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,AVENIDA GRECIA,0,0,0,0,V1312010022,90.6273181581729
